# Scalar ASCII output created by CarpetIOScalar
# created on DESKTOP-32SDILR. by acastoldi on Jun 12 2024 at 15:46:38+0200
# parameter filename: "TOV_lev3_r12_r10.par"
# Build ID: build-sim-DESKTOP-32SDILR.-acastoldi-2024.05.17-07.33.06-127188
# Simulation ID: run-TOV_lev3_r12_r10-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.46.32-2218
# Run ID: run-TOV_lev3_r12_r10-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.46.32-2218
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
225280 220 818.587265718569 796.852873008658 973.158996105194 967.52054810524 929.147662878036 0 44.0910005569458 3080 370328.879011081 370328.879011081 358300800 358300800 249898.320478565 249898.320478565 241781760 241781760 1118.25742124146 1773066.14633178 15337.7993917135 1757728.34694006 49298 78287932 675244 77612688 0 0 0 0 970.067090511322 1718200965.85248 663919
225792 220.5 818.916297025468 796.918556783524 974.968284130096 969.329836130142 930.865984201431 0 44.1064827442169 3087 370477.732774322 370477.732774322 359115120 359115120 249998.767155935 249998.767155935 242331264 242331264 1118.30902424079 1775173.47454967 15340.3564234587 1759833.11812621 49324 78289446 676758 77612688 0 0 0 0 971.869881629944 1718200967.66177 665427
226304 221 819.34455682641 796.981111462014 976.658507108688 971.020059108734 932.489088773727 0 44.1964013576508 3094 370671.477508268 370671.477508268 359929440 359929440 250129.506307966 250129.506307966 242880768 242880768 1118.8284080455 1772824.09304495 15352.183152099 1757471.90989285 49458 78312594 678306 77634288 0 0 0 0 973.553611040115 1718200969.35199 666935
226816 221.5 819.766730197985 797.044814796161 978.354186058044 972.71573805809 934.146485805511 0 44.2159473896027 3101 370862.468741568 370862.468741568 360743760 360743760 250258.387394841 250258.387394841 243430272 243430272 1119.26202261935 1771498.75593252 15372.8421998396 1756125.91373268 49484 78314101 679813 77634288 0 0 0 0 975.242115259171 1718200971.04767 668443
227328 222 820.21163030431 797.108494043044 980.021120071411 974.382672071457 935.697148799896 0 44.3791551589966 3108 371063.74154967 371063.74154967 361558080 361558080 250394.2064993 250394.2064993 243979776 243979776 1120.43209521516 1776477.39453805 15367.6888703732 1761109.70566767 49744 78993462 681366 78312096 0 0 0 0 976.902463674545 1718200972.7146 669951
227840 222.5 820.262312618247 797.190364898257 982.155334949493 976.516886949539 937.761729955673 0 44.4002690315247 3115 371086.670228495 371086.670228495 362372400 362372400 250409.678796098 250409.678796098 244529280 244529280 1121.01731785305 1779417.44111559 15377.417537842 1764040.02357775 49770 78994972 682876 78312096 0 0 0 0 979.030656814575 1718200974.84882 671459
228352 223 820.577152493476 797.260598052862 983.97424197197 978.335793972015 939.512735128403 0 44.4890947341919 3122 371229.103788048 371229.103788048 363186720 363186720 250505.793113208 250505.793113208 245078784 245078784 1121.509448059 1777045.86751836 15388.9746113946 1761656.89290697 49904 79018119 684423 78333696 0 0 0 0 980.841936826706 1718200976.66772 672967
228864 223.5 821.079624757319 797.323109514053 985.567770004272 979.929322004318 941.067352056503 0 44.5051498413086 3129 371456.422240211 371456.422240211 364001040 364001040 250659.187845914 250659.187845914 245628288 245628288 1121.92204708277 1775700.55842501 15409.3159485567 1760291.24247645 49930 79019633 685937 78333696 0 0 0 0 982.429396390915 1718200978.26125 674475
229376 224 821.400898775174 797.395051236449 987.375869035721 981.737421035767 942.754647731781 0 44.6742651462555 3136 371601.766605889 371601.766605889 364815360 364815360 250757.266378085 250757.266378085 246177792 246177792 1122.96343613472 1780454.67332346 15402.4919066775 1765052.18141678 50190 79698990 687486 79011504 0 0 0 0 984.1970307827 1718200980.06935 675983
229888 224.5 821.759902011008 797.465880108848 989.137397050858 983.498949050903 944.451937675476 0 44.6953735351562 3143 371764.17966978 371764.17966978 365629680 365629680 250866.862885921 250866.862885921 246727296 246727296 1123.67648675585 1783584.394433 15414.0521240668 1768170.34230893 50216 79700504 689000 79011504 0 0 0 0 985.986097097397 1718200981.83088 677491
230400 225 822.124772512001 797.537258478098 990.890355110168 985.251907110214 946.130546331406 0 44.7871267795563 3150 371929.247084429 371929.247084429 366444000 366444000 250978.250552464 250978.250552464 247276800 247276800 1123.99943995897 1780965.31631794 15423.1892145068 1765542.12710344 50350 79723651 690547 79033104 0 0 0 0 987.732771873474 1718200983.58384 678999
230912 225.5 822.479842427581 797.609787168956 992.653518915176 987.015070915222 947.855107784271 0 44.8033947944641 3157 372089.880714238 372089.880714238 367258320 367258320 251086.646296292 251086.646296292 247826304 247826304 1124.41487830469 1779637.89311715 15443.5387893191 1764194.35432783 50376 79725166 692062 79033104 0 0 0 0 989.489218235016 1718200985.347 680507
231424 226 822.778152848309 797.685990818571 994.483371973038 988.844923973083 949.564293384552 0 44.9751191139221 3164 372224.836348575 372224.836348575 368072640 368072640 251177.714501532 251177.714501532 248375808 248375808 1125.44605963843 1784355.21205338 15436.6478963739 1768918.56415701 50636 80404521 693609 79710912 0 0 0 0 991.31253361702 1718200987.17685 682015
231936 226.5 823.006639707317 797.766066715931 996.395946979523 990.757498979568 951.409632444382 0 44.9908926486969 3171 372328.20380359 372328.20380359 368886960 368886960 251247.46696985 251247.46696985 248925312 248925312 1126.07579712778 1787339.47936969 15447.008877715 1771892.47049197 50662 80406033 695121 79710912 0 0 0 0 993.21813583374 1718200989.08943 683523
232448 227 823.196067056774 797.848337147638 998.354561090469 992.716113090515 953.29657959938 0 45.0877485275269 3178 372413.900736485 372413.900736485 369701280 369701280 251305.295351092 251305.295351092 249474816 249474816 1126.45969305212 1784837.9208 15456.9285385707 1769380.99226143 50796 80429178 696666 79732512 0 0 0 0 995.169667243958 1718200991.04804 685031
232960 227.5 823.607478477515 797.920036679729 1000.04418301582 994.405735015869 954.945170402527 0 45.1037797927856 3185 372600.023263228 372600.023263228 370515600 370515600 251430.891029616 251430.891029616 250024320 250024320 1126.80959194697 1783419.77660697 15476.148136206 1767943.62847076 50822 80430687 698175 79732512 0 0 0 0 996.852990865707 1718200992.73766 686539
233472 228 823.84997916445 798.001327626143 1001.93634295464 996.297894954681 956.69871878624 0 45.3297646045685 3192 372709.730573997 372709.730573997 371329920 371329920 251504.921639323 251504.921639323 250573824 250573824 1127.38016059715 1787386.50595379 15463.2125992306 1771923.29335456 51082 81110046 699726 80410320 0 0 0 0 998.737237453461 1718200994.62982 688047
233984 228.5 824.029497574865 798.085959884838 1003.90368294716 998.265234947205 958.549660921097 0 45.3583941459656 3199 372790.944702869 372790.944702869 372144240 372144240 251559.725019655 251559.725019655 251123328 251123328 1126.77989111162 1788404.67452678 15456.7328030393 1772947.94172374 51108 81111561 701241 80410320 0 0 0 0 1000.69855332375 1718200996.59716 689555
234496 229 824.307410494914 798.166093006223 1005.75077199936 1000.1123239994 960.318332195282 0 45.4612529277802 3206 372916.672507899 372916.672507899 372958560 372958560 251644.566275887 251644.566275887 251672832 251672832 1126.9920836478 1785656.35809679 15464.3026663285 1770192.05543046 51242 81134709 702789 80431920 0 0 0 0 1002.53803372383 1718200998.44425 691063
235008 229.5 824.633488256467 798.244086925503 1007.53809404373 1001.89964604378 962.06561422348 0 45.4780659675598 3213 373064.190087226 373064.190087226 373772880 373772880 251744.111294934 251744.111294934 252222336 252222336 1127.36319203707 1784288.13033121 15483.7827798965 1768804.34755131 51268 81136223 704303 80431920 0 0 0 0 1004.31983804703 1718201000.23158 692571
235520 230 824.894652692945 798.326410059317 1009.40298604965 1003.7645380497 963.795523166656 0 45.6896591186523 3220 373182.340878288 373182.340878288 374587200 374587200 251823.839574102 251823.839574102 252771840 252771840 1128.01714342197 1788362.01016588 15472.1608130299 1772889.84935286 51528 81815583 705855 81109728 0 0 0 0 1006.17728877068 1718201002.09647 694079
236032 230.5 825.174993889196 798.407912209933 1011.24332714081 1005.60487914085 965.524716854095 0 45.7246851921082 3227 373309.167235472 373309.167235472 375401520 375401520 251909.422134494 251909.422134494 253321344 253321344 1127.54958378475 1789575.04366179 15467.5742671365 1774107.46939465 51554 81817100 707372 81109728 0 0 0 0 1008.0118727684 1718201003.93681 695587
236544 231 825.493226459871 798.488260279741 1013.03617501259 1007.39772701263 967.248110294342 0 45.8137762546539 3234 373453.135650446 373453.135650446 376215840 376215840 252006.572173669 252006.572173669 253870848 253870848 1127.97953610427 1787196.2596268 15477.9636213273 1771718.29600547 51688 81840242 708914 81131328 0 0 0 0 1009.79773163795 1718201005.72966 697095
237056 231.5 825.893932289263 798.564696621412 1014.7268640995 1009.08841609955 968.901741981506 0 45.8299317359924 3241 373634.414967663 373634.414967663 377030160 377030160 252128.899649266 252128.899649266 254420352 254420352 1128.42034259834 1785953.60399181 15498.3547708013 1770455.24922101 51714 81841759 710431 81131328 0 0 0 0 1011.48279953003 1718201007.42035 698603
237568 232 826.147737319515 798.649996936351 1016.59564399719 1010.95719599724 970.638865709305 0 46.054431438446 3248 373749.236363349 373749.236363349 377844480 377844480 252206.381248902 252206.381248902 254969856 254969856 1129.14790664681 1790120.82797986 15487.8132566485 1774633.01472321 51974 82521113 711977 81809136 0 0 0 0 1013.34423661232 1718201009.28912 700111
238080 232.5 826.385133376679 798.736378613361 1018.48338699341 1012.84493899345 972.416828393936 0 46.072324514389 3255 373856.63433961 373856.63433961 378658800 378658800 252278.853517233 252278.853517233 255519360 255519360 1128.71465941447 1791373.49324257 15483.5963806546 1775889.89686192 52000 82522628 713492 81809136 0 0 0 0 1015.2264316082 1718201011.17687 701619
238592 233 826.697519563359 798.819413169856 1020.27799892426 1014.6395509243 974.1428129673 0 46.1620709896088 3262 373997.957850464 373997.957850464 379473120 379473120 252374.218772302 252374.218772302 256068864 256068864 1129.15985748068 1789042.01398493 15494.1610220656 1773547.85296287 52134 82545770 715034 81830736 0 0 0 0 1017.01372313499 1718201012.97148 703127
239104 233.5 827.023429477367 798.902209908098 1022.05463409424 1016.41618609428 975.881036520004 0 46.180561542511 3269 374145.399495561 374145.399495561 380287440 380287440 252473.71255085 252473.71255085 256618368 256618368 1129.56327295373 1787754.67662635 15513.822565988 1772240.85406036 52160 82547280 716544 81830736 0 0 0 0 1018.78418707848 1718201014.74812 704635
239616 234 827.262754324756 798.990707173422 1023.93643808365 1018.29799008369 977.647707223892 0 46.3588297367096 3276 374253.67005652 374253.67005652 381101760 381101760 252546.773640261 252546.773640261 257167872 257167872 1130.68556920628 1792524.97225275 15508.7855438294 1777016.18670892 52420 83226635 718091 82508544 0 0 0 0 1020.65781950951 1718201016.62992 706143
240128 234.5 827.43969343009 799.082852130564 1025.89407110214 1020.25562310219 979.503734588623 0 46.3961265087128 3283 374333.717307773 374333.717307773 381916080 381916080 252600.789610338 252600.789610338 257717376 257717376 1130.45095037664 1794079.03143245 15507.2382324787 1778571.79319997 52446 83228146 719602 82508544 0 0 0 0 1022.60770821571 1718201018.58755 707651
240640 235 827.606634613878 799.175780062876 1027.86321592331 1022.22476792336 981.399299860001 0 46.4899864196777 3290 374409.241499318 374409.241499318 382730400 382730400 252651.753414925 252651.753414925 258266880 258266880 1130.76994905923 1791569.02932112 15516.234124943 1776052.79519618 52580 83251297 721153 82530144 0 0 0 0 1024.57012534142 1718201020.5567 709159
241152 235.5 827.817583762666 799.266392553644 1029.77711892128 1024.13867092133 983.275807619095 0 46.5064694881439 3297 374504.67489423 374504.67489423 383544720 383544720 252716.151971067 252716.151971067 258816384 258816384 1131.19390673029 1790327.81374679 15536.0565061324 1774791.75724066 52606 83252806 722662 82530144 0 0 0 0 1026.47746992111 1718201022.4706 710667
241664 236 827.27054665058 799.400509569623 1032.63016605377 1026.99171805382 986.012849330902 0 46.667946100235 3304 374257.195304722 374257.195304722 384359040 384359040 252549.152481489 252549.152481489 259365888 259365888 1132.28310230273 1795024.52913486 15530.6021645132 1779493.92697034 52866 83932155 724203 83207952 0 0 0 0 1029.32441163063 1718201025.32365 712175
242176 236.5 826.974304934169 799.517720323981 1035.17466807365 1029.5362200737 988.493901729584 0 46.685868024826 3311 374123.175552218 374123.175552218 385173360 385173360 252458.715810303 252458.715810303 259915392 259915392 1132.97197415693 1798030.78598476 15541.7971215924 1782488.98886317 52892 83933668 725716 83207952 0 0 0 0 1031.86208343506 1718201027.86815 713683
242688 237 827.28409395427 799.599698493244 1036.96493697166 1031.32648897171 990.218414783478 0 46.7725255489349 3318 374263.324104912 374263.324104912 385987680 385987680 252553.28820236 252553.28820236 260464896 260464896 1133.47469543713 1795830.40770496 15553.0286739434 1780277.37903101 53026 83956811 727259 83229552 0 0 0 0 1033.64630174637 1718201029.65842 715191
243200 237.5 827.675760534712 799.677814361893 1038.65166497231 1033.01321697235 991.868094205856 0 46.7877247333527 3325 374440.514065904 374440.514065904 386802000 386802000 252672.856176037 252672.856176037 261014400 261014400 1133.90233218461 1794606.68829945 15572.9241711171 1779033.76412833 53052 83958326 728774 83229552 0 0 0 0 1035.3267686367 1718201031.34515 716699
243712 238 828.063069041187 799.757273049043 1040.34224295616 1034.70379495621 993.426861524582 0 47.0215926170349 3332 374615.732434233 374615.732434233 387616320 387616320 252791.093716894 252791.093716894 261563904 261563904 1134.5959123796 1798658.61525745 15562.3801346427 1783096.23512281 53312 84637679 730319 83907360 0 0 0 0 1037.00926566124 1718201033.03572 718207
244224 238.5 828.413611112852 799.839104121577 1042.07723712921 1036.43878912926 995.034198522568 0 47.0471975803375 3339 374774.317667454 374774.317667454 388430640 388430640 252898.107200532 252898.107200532 262113408 262113408 1133.72778586772 1799181.78134111 15552.0991345291 1783629.68220659 53338 84639192 731832 83907360 0 0 0 0 1038.73918223381 1718201034.77072 719715
244736 239 828.559549279242 799.933874051002 1044.06712913513 1038.42868113518 996.953677415848 0 47.1455881595612 3346 374840.340093929 374840.340093929 389244960 389244960 252942.659203967 252942.659203967 262662912 262662912 1134.11346547826 1796819.22913218 15561.840052995 1781257.38907918 53472 84662339 733379 83928960 0 0 0 0 1040.72189974785 1718201036.76061 721223
245248 239.5 828.661299570647 800.031161009908 1046.11179995537 1040.47335195541 998.953352451324 0 47.1633653640747 3353 374886.371925761 374886.371925761 390059280 390059280 252973.721532927 252973.721532927 263212416 263212416 1134.3460786196 1795301.65815447 15578.9479697567 1779722.71018471 53498 84663855 734895 83928960 0 0 0 0 1042.76013684273 1718201038.80528 722731
245760 240 828.600780875103 800.138128161502 1048.36013007164 1042.72168207169 1001.08107304573 0 47.3563103675842 3360 374858.993267897 374858.993267897 390873600 390873600 252955.246385552 252955.246385552 263761920 263761920 1135.30183079973 1799745.72998293 15572.0745360157 1784173.65544692 53758 85343208 736440 84606768 0 0 0 0 1044.98751926422 1718201041.05361 724239
246272 240.5 828.710301385554 800.234434436305 1050.39437603951 1044.75592803955 1003.01858115196 0 47.3803718090057 3367 374908.540346825 374908.540346825 391687920 391687920 252988.680806982 252988.680806982 264311424 264311424 1135.17884243756 1801436.8983694 15572.023683216 1785864.87468619 53784 85344721 737953 84606768 0 0 0 0 1047.02620720863 1718201043.08786 725747
